    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
50  H1172TS035_5       035s    Manifold-E           0.638    0.639    -        -        -         -        -        -        -        62.6     72.20      56.17       0.797      0.443      0.67           -          -          -        -          0.87       -          -          -          0.914     -
51  H1172TS003_3       003     MULTICOM_human       0.638    0.646    -        -        -         -        -        -        -        51.4     54.23      52.45       0.789      0.431      0.57           -          -          -        -          1.76       -          -          -          0.917     -
52  H1172TS248_5       248     Manifold             0.638    0.639    -        -        -         -        -        -        -        62.6     72.20      56.17       0.797      0.443      0.67           -          -          -        -          0.87       -          -          -          0.914     -
53  H1172TS304_5       304     Manifold-X           0.638    0.639    -        -        -         -        -        -        -        62.6     72.20      56.17       0.797      0.443      0.67           -          -          -        -          0.87       -          -          -          0.914     -
54  H1172TS046_5       046s    Manifold-LC-E        0.638    0.639    -        -        -         -        -        -        -        62.6     72.20      56.17       0.797      0.443      0.67           -          -          -        -          0.87       -          -          -          0.914     -
55  H1172TS131_1       131s    Kiharalab_Server     0.637    0.649    -        -        -         -        -        -        -        50.9     53.01      50.49       0.790      0.348      0.55           -          -          -        -          2.03       -          -          -          0.895     -
56  H1172TS374_2       374     Zheng                0.636    0.646    -        -        -         -        -        -        -        51.8     56.53      54.02       0.788      0.436      0.58           -          -          -        -          0.87       -          -          -          0.918     -
57  H1172TS374_4       374     Zheng                0.636    0.644    -        -        -         -        -        -        -        50.1     55.33      52.65       0.788      0.427      0.55           -          -          -        -          1.97       -          -          -          0.917     -
58  H1172TS390_2       390s    NBIS-AF2-multimer    0.635    0.640    -        -        -         -        -        -        -        49.0     53.28      51.65       0.788      0.384      0.55           -          -          -        -          1.85       -          -          -          0.913     -
59  H1172TS180_2       180     McGuffin             0.635    0.640    -        -        -         -        -        -        -        49.0     53.28      51.65       0.788      0.384      0.54           -          -          -        -          1.85       -          -          -          0.913     -
60  H1172TS257_5       257     WL_team              0.635    0.661    -        -        -         -        -        -        -        61.5     61.63      65.01       0.720      0.486      0.64           -          -          -        -          0.79       -          -          -          0.934     -
61  H1172TS147_3       147     SHT                  0.635    0.648    -        -        -         -        -        -        -        58.2     64.06      56.20       0.793      0.427      0.64           -          -          -        -          1.59       -          -          -          0.921     -
62  H1172TS035_4       035s    Manifold-E           0.634    0.643    -        -        -         -        -        -        -        51.5     56.52      53.23       0.790      0.432      0.58           -          -          -        -          1.56       -          -          -          0.918     -
63  H1172TS003_4       003     MULTICOM_human       0.634    0.641    -        -        -         -        -        -        -        49.4     54.57      51.66       0.789      0.417      0.55           -          -          -        -          1.76       -          -          -          0.913     -
64  H1172TS367_4       367     MULTICOM             0.634    0.641    -        -        -         -        -        -        -        49.4     54.57      51.66       0.789      0.417      0.55           -          -          -        -          1.76       -          -          -          0.913     -
65  H1172TS320_3       320     Elofsson             0.634    0.647    -        -        -         -        -        -        -        56.0     62.96      53.23       0.792      0.418      0.61           -          -          -        -          1.62       -          -          -          0.921     -
66  H1172TS248_4       248     Manifold             0.634    0.643    -        -        -         -        -        -        -        51.5     56.52      53.23       0.790      0.432      0.58           -          -          -        -          1.56       -          -          -          0.918     -
67  H1172TS046_4       046s    Manifold-LC-E        0.634    0.643    -        -        -         -        -        -        -        51.5     56.52      53.23       0.790      0.432      0.58           -          -          -        -          1.56       -          -          -          0.918     -
68  H1172TS304_4       304     Manifold-X           0.634    0.643    -        -        -         -        -        -        -        51.5     56.52      53.23       0.790      0.432      0.58           -          -          -        -          1.56       -          -          -          0.918     -
69  H1172TS314_1       314     Pierce               0.634    0.647    -        -        -         -        -        -        -        56.0     62.96      53.23       0.792      0.418      0.61           -          -          -        -          1.62       -          -          -          0.921     -
70  H1172TS390_4       390s    NBIS-AF2-multimer    0.634    0.647    -        -        -         -        -        -        -        56.0     62.96      53.23       0.792      0.418      0.61           -          -          -        -          1.62       -          -          -          0.921     -
71  H1172TS180_4       180     McGuffin             0.634    0.647    -        -        -         -        -        -        -        56.0     62.96      53.23       0.792      0.418      0.61           -          -          -        -          1.62       -          -          -          0.921     -
72  H1172TS229_5       229s    Yang-Server          0.633    0.639    -        -        -         -        -        -        -        46.7     66.29      41.46       0.760      0.367      0.49           -          -          -        -          1.73       -          -          -          0.920     -
73  H1172TS439_5       439     Yang                 0.633    0.639    -        -        -         -        -        -        -        46.7     66.29      41.46       0.760      0.367      0.49           -          -          -        -          1.73       -          -          -          0.920     -
74  H1172TS348_5       348     Takeda-Shitaka_Lab   0.633    0.635    -        -        -         -        -        -        -        54.7     60.87      52.45       0.791      0.408      0.61           -          -          -        -          1.71       -          -          -          0.916     -
75  H1172TS374_1       374     Zheng                0.632    0.634    -        -        -         -        -        -        -        55.6     62.68      52.65       0.791      0.410      0.61           -          -          -        -          1.69       -          -          -          0.916     -
76  H1172TS298_1       298s    MUFold               0.632    0.636    -        -        -         -        -        -        -        52.0     56.84      52.46       0.788      0.394      0.57           -          -          -        -          1.81       -          -          -          0.914     -
77  H1172TS298_5       298s    MUFold               0.631    0.645    -        -        -         -        -        -        -        55.1     61.80      53.04       0.791      0.417      0.61           -          -          -        -          1.80       -          -          -          0.921     -
78  H1172TS462_2       462s    MultiFOLD            0.631    0.652    -        -        -         -        -        -        -        52.9     53.10      53.97       0.791      0.355      0.54           -          -          -        -          1.70       -          -          -          0.888     -
79  H1172TS298_3       298s    MUFold               0.631    0.634    -        -        -         -        -        -        -        57.6     65.57      52.85       0.794      0.418      0.61           -          -          -        -          1.27       -          -          -          0.916     -
80  H1172TS367_2       367     MULTICOM             0.631    0.643    -        -        -         -        -        -        -        54.1     58.64      55.20       0.788      0.440      0.61           -          -          -        -          1.77       -          -          -          0.920     -
81  H1172TS348_1       348     Takeda-Shitaka_Lab   0.630    0.632    -        -        -         -        -        -        -        55.6     63.01      52.25       0.790      0.407      0.59           -          -          -        -          1.67       -          -          -          0.915     -
82  H1172TS374_5       374     Zheng                0.630    0.632    -        -        -         -        -        -        -        55.2     62.87      51.86       0.790      0.407      0.59           -          -          -        -          1.67       -          -          -          0.915     -
83  H1172TS444_2       444     CoDock               0.630    0.631    -        -        -         -        -        -        -        56.1     61.96      53.45       0.789      0.411      0.61           -          -          -        -          1.55       -          -          -          0.915     -
84  H1172TS147_1       147     SHT                  0.629    0.632    -        -        -         -        -        -        -        57.3     62.46      55.82       0.789      0.414      0.62           -          -          -        -          1.74       -          -          -          0.915     -
85  H1172TS304_1       304     Manifold-X           0.628    0.629    -        -        -         -        -        -        -        60.9     68.05      56.17       0.801      0.447      0.66           -          -          -        -          0.12       -          -          -          0.914     -
86  H1172TS248_1       248     Manifold             0.628    0.629    -        -        -         -        -        -        -        60.9     68.05      56.17       0.801      0.447      0.66           -          -          -        -          0.12       -          -          -          0.914     -
87  H1172TS147_4       147     SHT                  0.628    0.631    -        -        -         -        -        -        -        57.9     62.67      56.99       0.787      0.418      0.63           -          -          -        -          1.64       -          -          -          0.914     -
88  H1172TS046_1       046s    Manifold-LC-E        0.628    0.629    -        -        -         -        -        -        -        60.9     68.05      56.17       0.801      0.447      0.66           -          -          -        -          0.12       -          -          -          0.914     -
89  H1172TS367_3       367     MULTICOM             0.628    0.634    -        -        -         -        -        -        -        51.1     58.22      52.26       0.790      0.388      0.57           -          -          -        -          1.78       -          -          -          0.913     -
90  H1172TS158_1       158s    MULTICOM_deep        0.628    0.634    -        -        -         -        -        -        -        51.1     58.22      52.26       0.790      0.388      0.57           -          -          -        -          1.78       -          -          -          0.913     -
91  H1172TS086_1       086s    MULTICOM_qa          0.628    0.634    -        -        -         -        -        -        -        51.1     58.22      52.26       0.790      0.388      0.57           -          -          -        -          1.78       -          -          -          0.913     -
92  H1172TS035_1       035s    Manifold-E           0.628    0.629    -        -        -         -        -        -        -        60.9     68.05      56.17       0.801      0.447      0.66           -          -          -        -          0.12       -          -          -          0.914     -
93  H1172TS003_2       003     MULTICOM_human       0.628    0.634    -        -        -         -        -        -        -        51.1     58.22      52.26       0.790      0.388      0.57           -          -          -        -          1.78       -          -          -          0.913     -
94  H1172TS325_2       325     AIchemy_LIG          0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
95  H1172TS347_3       347     AIchemy_LIG3         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
96  H1172TS325_4       325     AIchemy_LIG          0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
97  H1172TS199_1       199     TB_model_prediction  0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
98  H1172TS314_3       314     Pierce               0.626    0.629    -        -        -         -        -        -        -        55.7     61.97      53.43       0.788      0.408      0.61           -          -          -        -          1.67       -          -          -          0.913     -
99  H1172TS158_5       158s    MULTICOM_deep        0.626    0.631    -        -        -         -        -        -        -        49.5     55.35      50.49       0.787      0.370      0.54           -          -          -        -          0.92       -          -          -          0.907     -
100 H1172TS325_3       325     AIchemy_LIG          0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
101 H1172TS086_5       086s    MULTICOM_qa          0.626    0.631    -        -        -         -        -        -        -        49.5     55.35      50.49       0.787      0.370      0.54           -          -          -        -          0.92       -          -          -          0.907     -
102 H1172TS320_1       320     Elofsson             0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
103 H1172TS390_1       390s    NBIS-AF2-multimer    0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
104 H1172TS347_2       347     AIchemy_LIG3         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
105 H1172TS456_4       456     AIchemy_LIG2         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
106 H1172TS456_3       456     AIchemy_LIG2         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
107 H1172TS320_4       320     Elofsson             0.626    0.629    -        -        -         -        -        -        -        55.7     61.97      53.43       0.788      0.408      0.61           -          -          -        -          1.67       -          -          -          0.913     -
108 H1172TS390_5       390s    NBIS-AF2-multimer    0.626    0.629    -        -        -         -        -        -        -        55.7     61.97      53.43       0.788      0.408      0.61           -          -          -        -          1.67       -          -          -          0.913     -
109 H1172TS180_5       180     McGuffin             0.626    0.629    -        -        -         -        -        -        -        55.7     61.97      53.43       0.788      0.408      0.60           -          -          -        -          1.67       -          -          -          0.913     -
110 H1172TS325_1       325     AIchemy_LIG          0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
111 H1172TS314_4       314     Pierce               0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
112 H1172TS348_3       348     Takeda-Shitaka_Lab   0.626    0.629    -        -        -         -        -        -        -        55.7     61.97      53.43       0.788      0.408      0.61           -          -          -        -          1.67       -          -          -          0.913     -
113 H1172TS347_4       347     AIchemy_LIG3         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
114 H1172TS456_2       456     AIchemy_LIG2         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
115 H1172TS347_1       347     AIchemy_LIG3         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
116 H1172TS180_1       180     McGuffin             0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
117 H1172TS348_2       348     Takeda-Shitaka_Lab   0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
118 H1172TS456_1       456     AIchemy_LIG2         0.626    0.630    -        -        -         -        -        -        -        55.4     62.66      52.46       0.789      0.408      0.61           -          -          -        -          1.77       -          -          -          0.915     -
119 H1172TS304_2       304     Manifold-X           0.625    0.634    -        -        -         -        -        -        -        60.1     68.08      54.60       0.799      0.427      0.65           -          -          -        -          0.63       -          -          -          0.917     -
120 H1172TS248_2       248     Manifold             0.625    0.634    -        -        -         -        -        -        -        60.1     68.08      54.60       0.799      0.427      0.65           -          -          -        -          0.63       -          -          -          0.917     -
121 H1172TS046_2       046s    Manifold-LC-E        0.625    0.634    -        -        -         -        -        -        -        60.1     68.08      54.60       0.799      0.427      0.65           -          -          -        -          0.63       -          -          -          0.917     -
122 H1172TS035_2       035s    Manifold-E           0.625    0.634    -        -        -         -        -        -        -        60.1     68.08      54.60       0.799      0.427      0.65           -          -          -        -          0.63       -          -          -          0.917     -
123 H1172TS360_5       360     MUFold_H             0.624    0.631    -        -        -         -        -        -        -        48.3     55.50      45.99       0.787      0.371      0.55           -          -          -        -          1.95       -          -          -          0.915     -
124 H1172TS158_2       158s    MULTICOM_deep        0.624    0.632    -        -        -         -        -        -        -        52.2     57.36      52.86       0.790      0.429      0.57           -          -          -        -          1.65       -          -          -          0.918     -
125 H1172TS367_1       367     MULTICOM             0.624    0.632    -        -        -         -        -        -        -        52.2     57.36      52.86       0.790      0.429      0.57           -          -          -        -          1.65       -          -          -          0.918     -
126 H1172TS360_2       360     MUFold_H             0.624    0.634    -        -        -         -        -        -        -        49.5     56.80      49.13       0.789      0.376      0.55           -          -          -        -          0.24       -          -          -          0.918     -
127 H1172TS003_1       003     MULTICOM_human       0.624    0.632    -        -        -         -        -        -        -        52.2     57.36      52.86       0.790      0.429      0.57           -          -          -        -          1.65       -          -          -          0.918     -
128 H1172TS086_2       086s    MULTICOM_qa          0.624    0.632    -        -        -         -        -        -        -        52.2     57.36      52.86       0.790      0.429      0.57           -          -          -        -          1.65       -          -          -          0.918     -
129 H1172TS257_3       257     WL_team              0.622    0.641    -        -        -         -        -        -        -        56.0     54.22      59.49       0.714      0.464      0.62           -          -          -        -          0.51       -          -          -          0.925     -
130 H1172TS462_4       462s    MultiFOLD            0.621    0.638    -        -        -         -        -        -        -        46.8     56.46      40.48       0.776      0.322      0.49           -          -          -        -          1.80       -          -          -          0.892     -
131 H1172TS314_5       314     Pierce               0.621    0.632    -        -        -         -        -        -        -        55.3     60.59      54.81       0.790      0.450      0.62           -          -          -        -          1.60       -          -          -          0.919     -
132 H1172TS444_4       444     CoDock               0.621    0.630    -        -        -         -        -        -        -        56.0     56.94      56.16       0.770      0.425      0.63           -          -          -        -          1.11       -          -          -          0.917     -
133 H1172TS257_4       257     WL_team              0.620    0.640    -        -        -         -        -        -        -        58.0     57.05      61.11       0.712      0.472      0.62           -          -          -        -          0.61       -          -          -          0.930     -
134 H1172TS320_2       320     Elofsson             0.619    0.624    -        -        -         -        -        -        -        50.1     58.11      51.68       0.788      0.411      0.56           -          -          -        -          1.86       -          -          -          0.916     -
135 H1172TS147_2       147     SHT                  0.619    0.625    -        -        -         -        -        -        -        51.3     58.28      53.04       0.787      0.414      0.57           -          -          -        -          1.83       -          -          -          0.916     -
136 H1172TS360_3       360     MUFold_H             0.619    0.626    -        -        -         -        -        -        -        49.4     60.63      47.94       0.787      0.380      0.56           -          -          -        -          1.57       -          -          -          0.918     -
137 H1172TS360_1       360     MUFold_H             0.619    0.624    -        -        -         -        -        -        -        50.1     58.11      51.68       0.788      0.411      0.56           -          -          -        -          1.86       -          -          -          0.916     -
138 H1172TS180_3       180     McGuffin             0.619    0.624    -        -        -         -        -        -        -        50.1     58.11      51.68       0.788      0.411      0.56           -          -          -        -          1.74       -          -          -          0.916     -
139 H1172TS390_3       390s    NBIS-AF2-multimer    0.619    0.624    -        -        -         -        -        -        -        50.1     58.11      51.68       0.788      0.411      0.56           -          -          -        -          1.86       -          -          -          0.916     -
140 H1172TS158_4       158s    MULTICOM_deep        0.619    0.624    -        -        -         -        -        -        -        57.9     65.39      53.84       0.790      0.416      0.62           -          -          -        -          1.29       -          -          -          0.912     -
141 H1172TS169_5       169     GuijunLab-Human      0.616    0.621    -        -        -         -        -        -        -        52.3     63.84      48.72       0.783      0.418      0.57           -          -          -        -          1.97       -          -          -          0.911     -
142 H1172TS188_5       188s    GuijunLab-DeepDA     0.616    0.621    -        -        -         -        -        -        -        52.3     63.84      48.72       0.783      0.418      0.57           -          -          -        -          1.97       -          -          -          0.911     -
143 H1172TS131_5       131s    Kiharalab_Server     0.615    0.626    -        -        -         -        -        -        -        43.3     48.14      40.27       0.781      0.313      0.49           -          -          -        -          1.82       -          -          -          0.890     -
144 H1172TS071_5       071s    RaptorX-Multimer     0.614    0.615    -        -        -         -        -        -        -        48.5     52.39      46.78       0.777      0.326      0.53           -          -          -        -          1.85       -          -          -          0.888     -
145 H1172TS257_2       257     WL_team              0.614    0.630    -        -        -         -        -        -        -        56.9     55.64      59.88       0.712      0.415      0.63           -          -          -        -          1.79       -          -          -          0.920     -
146 H1172TS257_1       257     WL_team              0.614    0.631    -        -        -         -        -        -        -        58.1     53.03      65.95       0.726      0.424      0.63           -          -          -        -          1.18       -          -          -          0.911     -
147 H1172TS360_4       360     MUFold_H             0.613    0.619    -        -        -         -        -        -        -        49.2     57.44      47.94       0.786      0.363      0.55           -          -          -        -          0.62       -          -          -          0.914     -
148 H1172TS446_5       446s    ColabFold            0.612    0.623    -        -        -         -        -        -        -        44.7     53.64      39.46       0.788      0.307      0.46           -          -          -        -          1.74       -          -          -          0.891     -
149 H1172TS461_5       461     colabfold_human      0.612    0.623    -        -        -         -        -        -        -        44.7     53.64      39.46       0.788      0.307      0.46           -          -          -        -          1.74       -          -          -          0.891     -
