    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   H1140TS037_1       037     Wallner              0.819    0.900    2        A1B1     C1        2        0.00     55       0        80.7     76.20      85.70       0.829      0.816      0.75           2          328        0.02     1.27       1.07       1613.5     1053.2     560.3      0.967     c3:13.77; c2:15.20
14  H1140TS398_5       398     ChaePred             0.273    0.300    2        A1B1     C1        2        0.00     93       3        14.0     11.50      17.90       0.743      0.152      0.42           1          198        0.00     0.89       5.26       1882.9     1137.8     745.0      0.678     c3:13.40; c2:14.99
15  H1140TS398_2       398     ChaePred             0.244    0.277    2        A1B1     C1        2        0.00     74       3        7.2      6.10       8.90        0.731      0.125      0.38           1          198        0.00     0.91       4.63       1864.1     1018.7     845.4      0.684     c3:13.16; c2:14.21
16  H1140TS494_2       494     Venclovas            0.206    0.230    2        A1B1     C1        2        0.00     44       2        10.6     10.50      10.70       0.703      0.064      0.33           1          198        0.00     0.91       9.81       3166.3     1760.8     1405.6     0.628     c3:13.85; c2:15.48
17  H1140TS434_4       434     Coqualia             0.176    0.176    2        A1B1     C1        2        0.00     32       1        8.2      9.50       7.10        0.754      0.047      0.34           1          198        0.00     0.88       10.67      2571.5     1153.0     1418.5     0.630     c3:12.98; c2:14.44
18  H1140TS011_4       011s    GinobiFold-SER       0.176    0.176    2        A1B1     C1        2        0.00     32       1        8.2      9.50       7.10        0.754      0.047      0.34           1          198        0.00     0.88       10.67      2571.5     1153.0     1418.5     0.630     c3:12.98; c2:14.44
19  H1140TS227_3       227     GinobiFold           0.168    0.168    2        A1B1     C1        2        0.00     29       1        8.4      10.30      7.10        0.753      0.047      0.34           1          198        0.00     0.88       10.79      2620.0     1236.1     1383.9     0.628     c3:12.98; c2:14.43
20  H1140TS133_3       133s    ShanghaiTech-TS-SER  0.168    0.168    2        A1B1     C1        2        0.00     29       1        8.4      10.30      7.10        0.753      0.047      0.34           1          198        0.00     0.88       10.79      2620.0     1236.1     1383.9     0.628     c3:12.98; c2:14.43
21  H1140TS169_5       169     GuijunLab-Human      0.158    0.158    2        A1B1     C1        2        0.00     29       0        9.8      15.40      7.10        0.753      0.044      0.33           1          198        0.00     0.88       11.29      2458.6     1123.4     1335.2     0.624     c3:12.95; c2:14.51
22  H1140TS390_5       390s    NBIS-AF2-multimer    0.158    0.158    2        A1B1     C1        2        0.00     29       0        9.8      15.40      7.10        0.753      0.044      0.33           1          198        0.00     0.88       11.29      2466.0     1125.3     1340.7     0.624     c3:12.95; c2:14.51
23  H1140TS320_5       320     Elofsson             0.158    0.158    2        A1B1     C1        2        0.00     29       0        9.8      15.40      7.10        0.753      0.044      0.33           1          198        0.00     0.88       11.29      2466.0     1125.3     1340.7     0.624     c3:12.95; c2:14.51
24  H1140TS150_4       150     Grudinin             0.158    0.158    2        A1B1     C1        2        0.00     29       0        9.8      15.40      7.10        0.753      0.044      0.33           1          198        0.00     0.88       11.29      2443.6     1111.5     1332.1     0.624     c3:12.95; c2:14.51
25  H1140TS165_1       165     FTBiot0119           0.150    0.156    2        A1B1     C1        2        0.00     71       0        9.9      8.20       12.50       0.683      0.088      0.45           1          198        0.00     1.16       11.54      1556.1     572.5      983.6      0.645     c3:12.94; c2:14.14
26  H1140TS239_5       239s    Yang-Multimer        0.145    0.145    2        A1B1     C1        2        0.00     32       0        13.0     16.70      10.70       0.726      0.058      0.31           1          198        0.00     1.00       10.91      3197.6     1721.4     1476.2     0.621     c3:12.93; c2:14.28
27  H1140TS147_2       147     SHT                  0.143    0.147    2        A1B1     C1        2        0.00     71       2        7.9      7.00       8.90        0.695      0.055      0.23           1          198        0.00     1.39       9.70       2117.0     856.1      1260.8     0.613     c3:13.04; c2:14.62
28  H1140TS165_4       165     FTBiot0119           0.141    0.146    2        A1B1     C1        2        0.00     83       1        10.6     8.40       14.30       0.687      0.093      0.47           1          198        0.00     1.07       11.51      1054.9     317.9      737.0      0.647     c3:12.81; c2:13.99
29  H1140TS493_1       493     Shen-CAPRI           0.141    0.141    2        A1B1     C1        2        0.00     50       0        5.7      6.00       5.40        0.707      0.046      0.22           1          198        0.00     1.24       8.61       618.9      -306.1     925.0      0.608     c3:14.14; c2:15.22
30  H1140TS374_5       374     Zheng                0.140    0.140    2        A1B1     C1        2        0.00     34       0        6.4      7.90       5.40        0.752      0.038      0.34           1          198        0.00     0.89       11.12      2167.2     873.4      1293.8     0.622     c3:12.86; c2:14.31
31  H1140TS298_1       298s    MUFold               0.139    0.139    2        A1B1     C1        2        0.00     29       0        11.0     14.30      8.90        0.754      0.050      0.37           1          198        0.00     0.88       11.27      2374.5     1169.2     1205.3     0.622     c3:12.93; c2:14.49
32  H1140TS248_3       248     Manifold             0.136    0.136    2        A1B1     C1        2        0.00     22       0        5.0      8.30       3.60        0.751      0.029      0.27           1          198        0.00     0.89       12.18      2722.9     1551.1     1171.9     0.621     c3:12.79; c2:14.41
33  H1140TS035_3       035s    Manifold-E           0.136    0.136    2        A1B1     C1        2        0.00     22       0        5.0      8.30       3.60        0.751      0.029      0.27           1          198        0.00     0.89       12.18      2722.9     1551.1     1171.9     0.621     c3:12.79; c2:14.41
34  H1140TS312_4       312     Fernandez-Recio      0.135    0.188    2        A1B1     C1        2        0.00     59       0        7.5      8.00       7.10        0.732      0.083      0.32           1          198        0.00     0.94       9.48       1870.2     1272.1     598.1      0.668     c3:13.33; c2:14.45
35  H1140TS444_4       444     CoDock               0.132    0.132    2        A1B1     C1        2        0.00     28       0        9.1      12.50      7.10        0.729      0.043      0.36           1          198        0.00     0.96       11.61      2651.0     1536.8     1114.2     0.620     c3:12.96; c2:14.33
36  H1140TS125_1       125s    UltraFold_Server     0.131    0.131    2        A1B1     C1        2        0.00     36       0        4.6      6.50       3.60        0.750      0.033      0.21           1          198        0.00     0.91       12.25      2564.1     1156.8     1407.3     0.621     c3:12.91; c2:14.01
37  H1140TS054_1       054     UltraFold            0.131    0.131    2        A1B1     C1        2        0.00     36       0        4.6      6.50       3.60        0.750      0.033      0.21           1          198        0.00     0.91       12.25      2564.1     1156.8     1407.3     0.621     c3:12.91; c2:14.01
38  H1140TS399_1       399     BeijingAIProtein     0.131    0.131    2        A1B1     C1        2        0.00     36       0        4.6      6.50       3.60        0.750      0.033      0.21           1          198        0.00     0.91       12.25      2564.1     1156.8     1407.3     0.621     c3:12.91; c2:14.01
39  H1140TS462_1       462s    MultiFOLD            0.130    0.130    2        A1B1     C1        2        0.00     23       0        15.7     21.20      12.50       0.744      0.060      0.34           1          198        0.00     1.07       13.04      2210.9     1181.8     1029.2     0.618     c3:13.28; c2:15.20
40  H1140TS188_3       188s    GuijunLab-DeepDA     0.129    0.129    2        A1B1     C1        2        0.00     19       0        5.3      10.50      3.60        0.743      0.033      0.28           1          198        0.00     0.90       11.10      2907.7     1639.7     1268.0     0.618     c3:13.31; c2:14.88
41  H1140TS348_3       348     Takeda-Shitaka_Lab   0.122    0.122    2        A1B1     C1        2        0.00     32       0        4.3      5.60       3.60        0.753      0.031      0.34           1          198        0.00     0.89       11.47      2359.5     1005.1     1354.4     0.621     c3:12.79; c2:14.15
42  H1140TS314_5       314     Pierce               0.122    0.122    2        A1B1     C1        2        0.00     32       0        4.3      5.60       3.60        0.753      0.031      0.34           1          198        0.00     0.89       11.47      2372.5     1062.3     1310.2     0.621     c3:12.79; c2:14.15
43  H1140TS320_2       320     Elofsson             0.122    0.122    2        A1B1     C1        2        0.00     32       0        4.3      5.60       3.60        0.753      0.031      0.34           1          198        0.00     0.89       11.47      2372.5     1062.3     1310.2     0.621     c3:12.79; c2:14.15
44  H1140TS169_2       169     GuijunLab-Human      0.122    0.122    2        A1B1     C1        2        0.00     32       0        4.3      5.60       3.60        0.753      0.031      0.34           1          198        0.00     0.89       11.47      2373.5     1065.2     1308.3     0.621     c3:12.79; c2:14.15
45  H1140TS390_2       390s    NBIS-AF2-multimer    0.122    0.122    2        A1B1     C1        2        0.00     32       0        4.3      5.60       3.60        0.753      0.031      0.34           1          198        0.00     0.89       11.47      2372.5     1062.3     1310.2     0.621     c3:12.79; c2:14.15
46  H1140TS312_5       312     Fernandez-Recio      0.121    0.150    2        A1B1     C1        2        0.00     23       0        5.1      9.10       3.60        0.734      0.030      0.28           1          198        0.00     0.90       11.32      2476.9     1430.8     1046.2     0.621     c3:12.98; c2:14.33
47  H1140TS444_5       444     CoDock               0.120    0.128    2        A1B1     C1        2        0.00     97       0        3.9      3.10       5.40        0.727      0.071      0.40           1          198        0.00     1.16       7.22       2184.7     1603.4     581.2      0.627     c3:13.61; c2:14.46
48  H1140TS444_2       444     CoDock               0.120    0.133    2        A1B1     C1        2        0.00     87       1        5.6      4.70       7.10        0.735      0.067      0.32           1          198        0.00     1.02       9.71       1624.9     1227.7     397.2      0.636     c3:13.56; c2:15.12
49  H1140TS239_3       239s    Yang-Multimer        0.119    0.119    2        A1B1     C1        2        0.00     28       0        2.4      3.40       1.80        0.736      0.030      0.25           1          198        0.00     0.96       9.27       3222.2     1738.1     1484.1     0.614     c3:13.83; c2:14.79
50  H1140TS348_5       348     Takeda-Shitaka_Lab   0.119    0.119    2        A1B1     C1        2        0.00     32       0        8.6      10.80      7.10        0.752      0.042      0.33           1          198        0.00     1.01       12.07      2544.5     1188.7     1355.8     0.618     c3:12.64; c2:14.00
51  H1140TS073_4       073s    DFolding-refine      0.116    0.116    2        A1B1     C1        2        0.00     38       0        2.2      2.70       1.80        0.689      0.029      0.28           1          130        0.00     1.53       11.80      1716.6     -399.5     2116.1     0.603     c3:13.17; c2:14.36
52  H1140TS462_5       462s    MultiFOLD            0.115    0.115    2        A1B1     C1        2        0.00     21       0        2.3      3.10       1.80        0.752      0.026      0.22           1          198        0.00     1.09       13.86      2309.4     1156.6     1152.8     0.616     c3:12.88; c2:14.32
53  H1140TS067_1       067     ESM-single-sequence  0.114    0.138    2        A1B1     C1        2        0.00     47       1        5.9      6.70       5.40        0.710      0.182      0.41           1          198        0.00     1.63       6.71       3013.7     1223.0     1790.7     0.751     c3:13.80; c2:15.18
54  H1140TS390_1       390s    NBIS-AF2-multimer    0.113    0.113    2        A1B1     C1        2        0.00     27       0        2.3      3.20       1.80        0.748      0.022      0.22           1          198        0.00     0.91       13.22      2463.7     1245.4     1218.3     0.619     c3:12.56; c2:13.85
55  H1140TS169_1       169     GuijunLab-Human      0.113    0.113    2        A1B1     C1        2        0.00     27       0        2.3      3.20       1.80        0.748      0.022      0.22           1          198        0.00     0.91       13.22      2471.3     1245.0     1226.4     0.619     c3:12.56; c2:13.85
56  H1140TS320_1       320     Elofsson             0.113    0.113    2        A1B1     C1        2        0.00     27       0        2.3      3.20       1.80        0.748      0.022      0.22           1          198        0.00     0.91       13.22      2463.7     1245.4     1218.3     0.619     c3:12.56; c2:13.85
57  H1140TS150_1       150     Grudinin             0.113    0.113    2        A1B1     C1        2        0.00     27       0        2.3      3.20       1.80        0.748      0.022      0.22           1          198        0.00     0.91       13.22      2463.7     1245.4     1218.3     0.619     c3:12.56; c2:13.85
58  H1140TS477_1       477     DMP                  0.113    0.113    2        A1B1     C1        2        0.00     43       1        5.7      6.00       5.40        0.711      0.040      0.23           1          198        0.00     1.15       11.82      2635.1     1451.4     1183.6     0.614     c3:12.94; c2:13.91
59  H1140TS119_2       119     Kiharalab            0.112    0.112    2        A1B1     C1        2        0.00     32       0        4.2      5.00       3.60        0.744      0.063      0.41           1          198        0.00     0.95       8.59       2396.0     1270.7     1125.3     0.641     c3:14.80; c2:15.77
60  H1140TS312_3       312     Fernandez-Recio      0.111    0.134    2        A1B1     C1        2        0.00     35       0        2.2      2.90       1.80        0.735      0.022      0.23           1          198        0.00     0.94       11.98      2552.2     1366.1     1186.1     0.617     c3:12.61; c2:13.87
61  H1140TS131_2       131s    Kiharalab_Server     0.111    0.111    2        A1B1     C1        2        0.00     33       0        4.4      5.70       3.60        0.748      0.035      0.21           1          198        0.00     0.93       11.49      2492.9     1200.6     1292.3     0.619     c3:13.05; c2:13.98
62  H1140TS133_1       133s    ShanghaiTech-TS-SER  0.108    0.108    2        A1B1     C1        2        0.00     31       0        6.1      7.10       5.40        0.762      0.038      0.34           1          198        0.00     0.90       11.41      2443.2     1269.6     1173.6     0.617     c3:13.08; c2:14.63
63  H1140TS227_1       227     GinobiFold           0.108    0.108    2        A1B1     C1        2        0.00     31       0        6.1      7.10       5.40        0.762      0.038      0.34           1          198        0.00     0.90       11.41      2443.2     1269.6     1173.6     0.617     c3:13.08; c2:14.63
64  H1140TS493_4       493     Shen-CAPRI           0.107    0.107    2        A1B1     C1        2        0.00     52       0        7.8      8.70       7.10        0.697      0.045      0.19           1          198        0.00     1.22       10.19      554.0      -171.9     725.9      0.604     c3:13.73; c2:14.92
65  H1140TS312_1       312     Fernandez-Recio      0.101    0.121    2        A1B1     C1        2        0.00     41       0        2.2      2.90       1.80        0.736      0.022      0.25           1          198        0.00     0.93       11.95      2437.0     1302.8     1134.3     0.617     c3:12.58; c2:13.84
66  H1140TS035_5       035s    Manifold-E           0.098    0.098    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.750      0.016      0.24           1          198        0.00     1.14       13.26      2922.6     1575.2     1347.5     0.616     c3:12.71; c2:14.27
67  H1140TS248_5       248     Manifold             0.098    0.098    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.750      0.016      0.24           1          198        0.00     1.14       13.26      2922.6     1575.2     1347.5     0.616     c3:12.71; c2:14.27
68  H1140TS119_5       119     Kiharalab            0.096    0.096    2        A1B1     C1        2        0.00     25       0        6.7      8.80       5.40        0.752      0.037      0.33           1          198        0.00     0.88       11.48      2483.3     1186.0     1297.3     0.617     c3:12.84; c2:14.17
69  H1140TS493_3       493     Shen-CAPRI           0.093    0.093    2        A1B1     C1        2        0.00     46       0        3.7      3.80       3.60        0.707      0.038      0.31           1          198        0.00     1.26       8.77       311.7      -351.4     663.1      0.605     c3:13.04; c2:13.86
70  H1140TS446_2       446s    ColabFold            0.093    0.093    2        A1B1     C1        2        0.00     41       0        5.6      5.80       5.40        0.730      0.036      0.34           1          198        0.00     1.07       11.47      1790.7     265.4      1525.3     0.615     c3:12.74; c2:14.29
71  H1140TS493_5       493     Shen-CAPRI           0.093    0.093    2        A1B1     C1        2        0.00     40       0        2.0      2.30       1.80        0.699      0.021      0.27           1          198        0.00     1.34       13.88      678.5      -116.6     795.1      0.607     c3:12.58; c2:14.17
72  H1140TS461_2       461     colabfold_human      0.093    0.093    2        A1B1     C1        2        0.00     41       0        5.6      5.80       5.40        0.730      0.036      0.34           1          198        0.00     1.07       11.47      1790.7     265.4      1525.3     0.615     c3:12.74; c2:14.29
73  H1140TS312_2       312     Fernandez-Recio      0.089    0.135    2        A1B1     C1        2        0.00     41       0        2.2      2.90       1.80        0.730      0.058      0.25           1          198        0.00     0.93       9.63       2326.5     1509.8     816.8      0.654     c3:13.21; c2:14.47
74  H1140TS225_3       225     ShanghaiTech         0.084    0.084    2        A1B1     C1        2        0.00     90       2        5.3      4.20       7.10        0.747      0.044      0.35           1          198        0.00     0.98       11.14      1248.2     658.5      589.8      0.616     c3:12.59; c2:13.69
75  H1140TS092_1       092     Agemo_mix            0.082    0.082    2        A1B1     C1        2        0.00     33       0        2.1      2.60       1.80        0.699      0.020      0.23           1          47         0.00     9.99       14.25      2277.3     1161.5     1115.8     0.609     c3:12.47; c2:14.07
76  H1140TS439_3       439     Yang                 0.076    0.076    2        A1B1     C1        2        0.00     35       0        0.0      0.00       0.00        0.736      0.016      0.28           1          198        0.00     1.06       12.91      2422.2     853.1      1569.1     0.612     c3:12.69; c2:14.16
77  H1140TS165_2       165     FTBiot0119           0.076    0.091    2        A1B1     C1        2        0.00     101      4        6.2      4.70       8.90        0.687      0.089      0.29           1          198        0.00     0.89       9.55       1499.8     702.5      797.3      0.666     c3:13.19; c2:15.27
78  H1140TS493_2       493     Shen-CAPRI           0.076    0.089    2        A1B1     C1        2        0.00     114      0        8.4      6.40       12.50       0.731      0.132      0.34           1          198        0.00     0.92       7.62       364.3      468.5      -104.3     0.680     c3:14.54; c2:15.95
79  H1140TS398_3       398     ChaePred             0.075    0.085    2        A1B1     C1        2        0.00     63       2        2.9      2.40       3.60        0.714      0.036      0.27           1          198        0.00     0.91       13.15      1954.3     1048.0     906.3      0.624     c3:13.25; c2:13.79
80  H1140TS446_5       446s    ColabFold            0.072    0.072    2        A1B1     C1        2        0.00     28       0        2.4      3.40       1.80        0.732      0.029      0.24           1          198        0.00     1.05       11.40      2386.0     450.7      1935.3     0.612     c3:13.25; c2:14.17
81  H1140TS461_5       461     colabfold_human      0.072    0.072    2        A1B1     C1        2        0.00     28       0        2.4      3.40       1.80        0.732      0.029      0.24           1          198        0.00     1.05       11.40      2386.0     450.7      1935.3     0.612     c3:13.25; c2:14.17
82  H1140TS398_1       398     ChaePred             0.069    0.077    2        A1B1     C1        2        0.00     80       3        0.0      0.00       0.00        0.720      0.025      0.26           1          198        0.00     0.88       13.33      1867.8     1035.7     832.1      0.624     c3:13.23; c2:13.76
83  H1140TS071_2       071s    RaptorX-Multimer     0.068    0.070    2        A1B1     C1        2        0.00     28       0        2.1      2.60       1.80        0.714      0.026      0.22           1          198        0.00     1.17       10.44      2394.0     1323.7     1070.3     0.603     c3:13.36; c2:14.35
84  H1140TS071_4       071s    RaptorX-Multimer     0.067    0.068    2        A1B1     C1        2        0.00     25       0        2.1      2.60       1.80        0.729      0.026      0.22           1          198        0.00     1.19       10.38      2358.4     1333.8     1024.7     0.603     c3:13.40; c2:14.37
85  H1140TS185_4       185     BAKER                0.067    0.067    2        A1B1     C1        2        0.00     20       0        0.0      0.00       0.00        0.742      0.018      0.18           1          198        0.00     0.90       12.10      2617.2     1579.5     1037.7     0.615     c3:12.75; c2:13.92
86  H1140TS071_1       071s    RaptorX-Multimer     0.067    0.068    2        A1B1     C1        2        0.00     23       0        2.1      2.60       1.80        0.716      0.027      0.24           1          198        0.00     1.23       10.21      2954.2     1558.0     1396.2     0.602     c3:13.71; c2:14.49
87  H1140TS225_2       225     ShanghaiTech         0.067    0.067    2        A1B1     C1        2        0.00     85       1        1.4      1.10       1.80        0.736      0.021      0.27           1          198        0.00     0.99       12.92      1337.5     569.3      768.1      0.612     c3:12.42; c2:13.78
88  H1140TS278_3       278     PEZYFoldings         0.064    0.068    2        A1B1     C1        2        0.00     42       0        3.8      4.00       3.60        0.753      0.032      0.24           1          198        0.00     0.89       10.68      1941.6     1137.8     803.9      0.611     c3:13.12; c2:14.48
89  H1140TS071_3       071s    RaptorX-Multimer     0.064    0.065    2        A1B1     C1        2        0.00     24       0        2.2      2.80       1.80        0.709      0.026      0.20           1          198        0.00     1.20       10.64      2818.5     1441.1     1377.3     0.602     c3:13.40; c2:14.33
90  H1140TS225_1       225     ShanghaiTech         0.063    0.063    2        A1B1     C1        2        0.00     78       0        6.1      5.30       7.10        0.735      0.042      0.35           1          198        0.00     0.99       11.75      1365.7     613.5      752.2      0.611     c3:12.66; c2:13.82
91  H1140TS225_4       225     ShanghaiTech         0.061    0.061    2        A1B1     C1        2        0.00     81       0        1.4      1.10       1.80        0.738      0.022      0.30           1          198        0.00     1.00       12.61      1337.8     616.9      720.9      0.612     c3:12.48; c2:13.65
92  H1140TS350_4       350     ClusPro              0.056    0.056    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.730      0.015      0.26           1          198        0.00     1.08       13.28      1775.0     770.3      1004.6     0.611     c3:12.77; c2:14.26
93  H1140TS291_4       291     Kozakov-Vajda        0.056    0.056    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.730      0.015      0.26           1          198        0.00     1.08       13.28      1775.0     770.3      1004.6     0.611     c3:12.77; c2:14.26
94  H1140TS291_3       291     Kozakov-Vajda        0.055    0.055    2        A1B1     C1        2        0.00     22       0        0.0      0.00       0.00        0.731      0.020      0.25           1          198        0.00     1.04       11.82      1887.9     796.7      1091.2     0.608     c3:13.93; c2:14.87
95  H1140TS350_3       350     ClusPro              0.055    0.055    2        A1B1     C1        2        0.00     22       0        0.0      0.00       0.00        0.731      0.020      0.25           1          198        0.00     1.04       11.82      1887.9     796.7      1091.2     0.608     c3:13.93; c2:14.87
96  H1140TS494_4       494     Venclovas            0.052    0.062    2        A1B1     C1        2        0.00     43       2        0.0      0.00       0.00        0.703      0.064      0.24           1          198        0.00     1.05       9.65       2960.3     1839.2     1121.1     0.647     c3:13.44; c2:14.63
97  H1140TS071_5       071s    RaptorX-Multimer     0.052    0.052    2        A1B1     C1        2        0.00     27       0        0.0      0.00       0.00        0.726      0.021      0.25           1          198        0.00     1.12       10.09      2591.4     1441.6     1149.8     0.604     c3:13.51; c2:14.27
98  H1140TS215_3       215s    XRC_VU               0.047    0.048    2        A1B1     C1        2        0.00     6        0        3.3      25.00      1.80        0.746      0.029      0.05           1          198        0.00     1.08       15.83      3919.3     1923.0     1996.3     0.617     c3:13.60; c2:14.80
99  H1140TS035_4       035s    Manifold-E           0.046    0.046    2        A1B1     C1        2        0.00     16       0        0.0      0.00       0.00        0.751      0.017      0.23           1          198        0.00     1.14       12.12      3223.1     1808.0     1415.2     0.607     c3:12.95; c2:14.22
100 H1140TS248_4       248     Manifold             0.046    0.046    2        A1B1     C1        2        0.00     16       0        0.0      0.00       0.00        0.751      0.017      0.23           1          198        0.00     1.14       12.12      3223.1     1808.0     1415.2     0.607     c3:12.95; c2:14.22
101 H1140TS158_4       158s    MULTICOM_deep        0.042    0.043    2        A1B1     C1        2        0.00     38       0        2.1      2.40       1.80        0.738      0.025      0.23           1          198        0.00     0.97       10.96      2432.2     1051.7     1380.5     0.607     c3:13.67; c2:14.31
102 H1140TS215_4       215s    XRC_VU               0.037    0.038    2        A1B1     C1        2        0.00     26       0        5.6      13.30      3.60        0.732      0.033      0.16           1          198        0.00     1.15       13.87      3061.4     1684.4     1377.0     0.608     c3:12.98; c2:14.27
103 H1140TS350_5       350     ClusPro              0.036    0.036    2        A1B1     C1        2        0.00     27       0        0.0      0.00       0.00        0.748      0.022      0.21           1          198        0.00     0.87       9.66       1984.4     1008.5     975.9      0.609     c3:13.78; c2:14.45
104 H1140TS291_5       291     Kozakov-Vajda        0.036    0.036    2        A1B1     C1        2        0.00     27       0        0.0      0.00       0.00        0.748      0.022      0.21           1          198        0.00     0.87       9.66       1984.4     1008.5     975.9      0.609     c3:13.78; c2:14.45
105 H1140TS073_3       073s    DFolding-refine      0.035    0.036    2        A1B1     C1        2        0.00     14       0        2.6      4.50       1.80        0.658      0.021      0.13           1          198        0.00     1.93       12.26      2152.3     278.7      1873.6     0.580     c3:13.33; c2:14.08
106 H1140TS215_1       215s    XRC_VU               0.033    0.033    2        A1B1     C1        2        0.00     20       1        2.7      5.90       1.80        0.744      0.029      0.08           1          198        0.00     1.19       11.04      3222.7     1484.7     1738.0     0.607     c3:12.22; c2:13.35
107 H1140TS444_3       444     CoDock               0.033    0.039    2        A1B1     C1        2        0.00     78       1        0.0      0.00       0.00        0.717      0.040      0.33           1          198        0.00     1.17       9.70       2465.8     1742.6     723.1      0.625     c3:13.87; c2:15.41
108 H1140TS037_4       037     Wallner              0.031    0.033    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.729      0.020      0.17           1          198        0.00     1.11       14.86      2301.5     1142.9     1158.5     0.608     c3:12.81; c2:14.42
109 H1140TS165_5       165     FTBiot0119           0.030    0.036    2        A1B1     C1        2        0.00     130      5        1.0      0.70       1.80        0.644      0.021      0.17           1          48         0.00     9.96       11.90      724.3      514.7      209.6      0.602     c3:12.53; c2:13.76
110 H1140TS397_1       397     bio3d                0.030    0.030    2        A1B1     C1        2        0.00     55       2        0.0      0.00       0.00        0.722      0.020      0.16           1          198        0.00     1.37       11.95      2103.2     1152.0     951.2      0.602     c3:12.51; c2:13.48
111 H1140TS439_1       439     Yang                 0.028    0.031    2        A1B1     C1        2        0.00     47       0        3.7      3.90       3.60        0.739      0.030      0.21           1          198        0.00     1.03       11.21      2455.8     690.6      1765.2     0.607     c3:12.85; c2:14.43
