    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
25  H1171TS229_1       229s    Yang-Server          0.719    0.723    -        -        -         -        -        -        -        55.5     67.07      52.13       0.781      0.482      0.59           -          -          -        -          1.82       -          -          -          0.943     -
26  H1171TS439_1       439     Yang                 0.719    0.723    -        -        -         -        -        -        -        55.5     67.07      52.13       0.781      0.482      0.59           -          -          -        -          1.82       -          -          -          0.943     -
27  H1171TS298_5       298s    MUFold               0.719    0.733    -        -        -         -        -        -        -        58.7     64.17      56.17       0.805      0.527      0.62           -          -          -        -          1.39       -          -          -          0.941     -
28  H1171TS314_2       314     Pierce               0.718    0.730    -        -        -         -        -        -        -        57.3     62.33      55.51       0.804      0.514      0.61           -          -          -        -          1.69       -          -          -          0.941     -
29  H1171TS348_5       348     Takeda-Shitaka_Lab   0.718    0.741    -        -        -         -        -        -        -        57.6     60.92      57.23       0.810      0.527      0.62           -          -          -        -          1.91       -          -          -          0.943     -
30  H1171TS071_4       071s    RaptorX-Multimer     0.717    0.720    -        -        -         -        -        -        -        55.6     60.16      53.62       0.811      0.481      0.58           -          -          -        -          1.68       -          -          -          0.941     -
31  H1171TS348_4       348     Takeda-Shitaka_Lab   0.716    0.729    -        -        -         -        -        -        -        58.1     61.54      56.17       0.804      0.538      0.61           -          -          -        -          1.34       -          -          -          0.939     -
32  H1171TS071_3       071s    RaptorX-Multimer     0.715    0.716    -        -        -         -        -        -        -        56.9     59.77      55.96       0.811      0.468      0.58           -          -          -        -          1.64       -          -          -          0.929     -
33  H1171TS314_5       314     Pierce               0.714    0.726    -        -        -         -        -        -        -        57.5     61.53      55.97       0.802      0.517      0.63           -          -          -        -          1.78       -          -          -          0.941     -
34  H1171TS374_2       374     Zheng                0.714    0.727    -        -        -         -        -        -        -        57.3     61.55      55.34       0.804      0.522      0.61           -          -          -        -          1.61       -          -          -          0.940     -
35  H1171TS348_1       348     Takeda-Shitaka_Lab   0.713    0.739    -        -        -         -        -        -        -        57.0     60.04      57.67       0.809      0.519      0.64           -          -          -        -          1.92       -          -          -          0.944     -
36  H1171TS147_3       147     SHT                  0.713    0.725    -        -        -         -        -        -        -        59.2     59.83      60.86       0.797      0.538      0.66           -          -          -        -          1.59       -          -          -          0.940     -
37  H1171TS071_2       071s    RaptorX-Multimer     0.712    0.714    -        -        -         -        -        -        -        55.1     65.36      52.75       0.810      0.478      0.57           -          -          -        -          1.70       -          -          -          0.940     -
38  H1171TS314_4       314     Pierce               0.712    0.725    -        -        -         -        -        -        -        56.2     60.74      54.69       0.802      0.511      0.62           -          -          -        -          1.75       -          -          -          0.941     -
39  H1171TS298_4       298s    MUFold               0.712    0.728    -        -        -         -        -        -        -        56.4     57.75      58.28       0.802      0.528      0.62           -          -          -        -          1.80       -          -          -          0.939     -
40  H1171TS360_3       360     MUFold_H             0.712    0.725    -        -        -         -        -        -        -        56.2     60.74      54.69       0.802      0.511      0.62           -          -          -        -          1.75       -          -          -          0.941     -
41  H1171TS320_4       320     Elofsson             0.711    0.723    -        -        -         -        -        -        -        57.6     61.00      57.02       0.799      0.525      0.64           -          -          -        -          1.60       -          -          -          0.940     -
42  H1171TS348_3       348     Takeda-Shitaka_Lab   0.711    0.723    -        -        -         -        -        -        -        57.6     61.00      57.02       0.799      0.525      0.64           -          -          -        -          1.60       -          -          -          0.940     -
43  H1171TS390_4       390s    NBIS-AF2-multimer    0.711    0.723    -        -        -         -        -        -        -        57.6     61.00      57.02       0.799      0.525      0.64           -          -          -        -          1.60       -          -          -          0.940     -
44  H1171TS446_2       446s    ColabFold            0.711    0.726    -        -        -         -        -        -        -        56.5     53.99      60.63       0.811      0.466      0.59           -          -          -        -          1.43       -          -          -          0.915     -
45  H1171TS314_1       314     Pierce               0.711    0.723    -        -        -         -        -        -        -        57.6     61.00      57.02       0.799      0.525      0.64           -          -          -        -          1.60       -          -          -          0.940     -
46  H1171TS439_4       439     Yang                 0.711    0.713    -        -        -         -        -        -        -        55.3     59.10      52.97       0.781      0.477      0.59           -          -          -        -          1.82       -          -          -          0.941     -
47  H1171TS461_2       461     colabfold_human      0.711    0.726    -        -        -         -        -        -        -        56.5     53.99      60.63       0.811      0.466      0.59           -          -          -        -          1.43       -          -          -          0.915     -
48  H1171TS229_4       229s    Yang-Server          0.711    0.713    -        -        -         -        -        -        -        55.3     59.10      52.97       0.781      0.477      0.59           -          -          -        -          1.82       -          -          -          0.941     -
49  H1171TS180_4       180     McGuffin             0.711    0.723    -        -        -         -        -        -        -        57.6     61.00      57.02       0.799      0.525      0.64           -          -          -        -          1.60       -          -          -          0.940     -
50  H1171TS188_5       188s    GuijunLab-DeepDA     0.711    0.726    -        -        -         -        -        -        -        59.7     66.69      55.73       0.801      0.518      0.62           -          -          -        -          1.60       -          -          -          0.933     -
51  H1171TS169_1       169     GuijunLab-Human      0.711    0.726    -        -        -         -        -        -        -        59.7     66.69      55.73       0.801      0.518      0.62           -          -          -        -          1.60       -          -          -          0.933     -
52  H1171TS092_1       092     Agemo_mix            0.710    0.733    -        -        -         -        -        -        -        57.9     57.09      59.79       0.807      0.473      0.60           -          -          -        -          1.53       -          -          -          0.918     -
53  H1171TS399_2       399     BeijingAIProtein     0.710    0.721    -        -        -         -        -        -        -        54.7     59.16      55.10       0.803      0.496      0.57           -          -          -        -          1.77       -          -          -          0.939     -
54  H1171TS461_1       461     colabfold_human      0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
55  H1171TS446_1       446s    ColabFold            0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
56  H1171TS360_1       360     MUFold_H             0.710    0.722    -        -        -         -        -        -        -        55.2     61.69      55.75       0.799      0.501      0.59           -          -          -        -          1.94       -          -          -          0.942     -
57  H1171TS122_3       122     zax                  0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
58  H1171TS122_4       122     zax                  0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
59  H1171TS122_1       122     zax                  0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
60  H1171TS122_5       122     zax                  0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
61  H1171TS122_2       122     zax                  0.710    0.724    -        -        -         -        -        -        -        58.7     56.73      62.58       0.802      0.474      0.59           -          -          -        -          1.45       -          -          -          0.916     -
62  H1171TS071_5       071s    RaptorX-Multimer     0.710    0.712    -        -        -         -        -        -        -        56.1     59.36      55.12       0.806      0.463      0.59           -          -          -        -          1.70       -          -          -          0.937     -
63  H1171TS054_2       054     UltraFold            0.710    0.721    -        -        -         -        -        -        -        54.7     59.16      55.10       0.803      0.496      0.57           -          -          -        -          1.77       -          -          -          0.939     -
64  H1171TS125_2       125s    UltraFold_Server     0.710    0.721    -        -        -         -        -        -        -        54.7     59.16      55.10       0.803      0.496      0.57           -          -          -        -          1.77       -          -          -          0.939     -
65  H1171TS374_3       374     Zheng                0.708    0.718    -        -        -         -        -        -        -        55.7     58.87      55.53       0.803      0.509      0.62           -          -          -        -          1.91       -          -          -          0.939     -
66  H1171TS291_5       291     Kozakov-Vajda        0.707    0.743    -        -        -         -        -        -        -        56.6     53.67      61.28       0.813      0.544      0.58           -          -          -        -          1.49       -          -          -          0.932     -
67  H1171TS158_2       158s    MULTICOM_deep        0.707    0.722    -        -        -         -        -        -        -        56.7     58.24      58.07       0.800      0.519      0.63           -          -          -        -          1.96       -          -          -          0.941     -
68  H1171TS320_5       320     Elofsson             0.707    0.714    -        -        -         -        -        -        -        55.0     61.47      55.54       0.798      0.492      0.60           -          -          -        -          1.94       -          -          -          0.940     -
69  H1171TS086_2       086s    MULTICOM_qa          0.707    0.722    -        -        -         -        -        -        -        56.7     58.24      58.07       0.800      0.519      0.63           -          -          -        -          1.96       -          -          -          0.941     -
70  H1171TS350_5       350     ClusPro              0.707    0.743    -        -        -         -        -        -        -        57.2     54.07      62.12       0.812      0.545      0.58           -          -          -        -          1.49       -          -          -          0.932     -
71  H1171TS461_5       461     colabfold_human      0.707    0.720    -        -        -         -        -        -        -        55.5     56.17      56.80       0.806      0.461      0.56           -          -          -        -          1.52       -          -          -          0.919     -
72  H1171TS147_5       147     SHT                  0.707    0.717    -        -        -         -        -        -        -        55.4     60.25      58.29       0.806      0.496      0.58           -          -          -        -          1.86       -          -          -          0.941     -
73  H1171TS446_5       446s    ColabFold            0.707    0.720    -        -        -         -        -        -        -        55.5     56.17      56.80       0.806      0.461      0.56           -          -          -        -          1.52       -          -          -          0.919     -
74  H1171TS390_5       390s    NBIS-AF2-multimer    0.707    0.714    -        -        -         -        -        -        -        55.0     61.47      55.54       0.798      0.492      0.60           -          -          -        -          1.94       -          -          -          0.940     -
75  H1171TS180_5       180     McGuffin             0.707    0.714    -        -        -         -        -        -        -        55.0     61.47      55.54       0.798      0.492      0.60           -          -          -        -          1.94       -          -          -          0.940     -
76  H1171TS147_1       147     SHT                  0.706    0.720    -        -        -         -        -        -        -        56.2     56.50      58.49       0.801      0.525      0.60           -          -          -        -          1.91       -          -          -          0.939     -
77  H1171TS350_4       350     ClusPro              0.705    0.741    -        -        -         -        -        -        -        57.4     53.31      65.33       0.811      0.555      0.60           -          -          -        -          1.52       -          -          -          0.932     -
78  H1171TS360_2       360     MUFold_H             0.705    0.715    -        -        -         -        -        -        -        54.6     60.19      56.58       0.807      0.493      0.59           -          -          -        -          1.86       -          -          -          0.941     -
79  H1171TS147_4       147     SHT                  0.705    0.712    -        -        -         -        -        -        -        55.9     62.20      56.38       0.794      0.495      0.60           -          -          -        -          1.92       -          -          -          0.940     -
80  H1171TS291_4       291     Kozakov-Vajda        0.705    0.742    -        -        -         -        -        -        -        57.1     52.95      64.26       0.811      0.552      0.60           -          -          -        -          1.52       -          -          -          0.932     -
81  H1171TS325_3       325     AIchemy_LIG          0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
82  H1171TS325_1       325     AIchemy_LIG          0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
83  H1171TS350_3       350     ClusPro              0.704    0.744    -        -        -         -        -        -        -        58.2     54.73      64.46       0.808      0.558      0.60           -          -          -        -          1.51       -          -          -          0.932     -
84  H1171TS456_3       456     AIchemy_LIG2         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
85  H1171TS325_4       325     AIchemy_LIG          0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
86  H1171TS456_1       456     AIchemy_LIG2         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
87  H1171TS291_3       291     Kozakov-Vajda        0.704    0.744    -        -        -         -        -        -        -        57.6     54.84      62.56       0.809      0.551      0.60           -          -          -        -          1.50       -          -          -          0.932     -
88  H1171TS444_2       444     CoDock               0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
89  H1171TS347_2       347     AIchemy_LIG3         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
90  H1171TS456_4       456     AIchemy_LIG2         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
91  H1171TS347_4       347     AIchemy_LIG3         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
92  H1171TS456_2       456     AIchemy_LIG2         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
93  H1171TS180_1       180     McGuffin             0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
94  H1171TS390_1       390s    NBIS-AF2-multimer    0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
95  H1171TS347_1       347     AIchemy_LIG3         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
96  H1171TS320_1       320     Elofsson             0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
97  H1171TS236_1       236     noxelis              0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
98  H1171TS229_5       229s    Yang-Server          0.704    0.705    -        -        -         -        -        -        -        55.7     60.84      52.35       0.778      0.453      0.59           -          -          -        -          1.83       -          -          -          0.939     -
99  H1171TS314_3       314     Pierce               0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
100 H1171TS199_1       199     TB_model_prediction  0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
101 H1171TS347_3       347     AIchemy_LIG3         0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
102 H1171TS325_2       325     AIchemy_LIG          0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
103 H1171TS360_5       360     MUFold_H             0.704    0.719    -        -        -         -        -        -        -        55.1     55.70      57.22       0.802      0.518      0.62           -          -          -        -          1.92       -          -          -          0.939     -
104 H1171TS439_5       439     Yang                 0.704    0.705    -        -        -         -        -        -        -        55.7     60.84      52.35       0.778      0.453      0.59           -          -          -        -          1.83       -          -          -          0.939     -
105 H1171TS003_2       003     MULTICOM_human       0.703    0.728    -        -        -         -        -        -        -        59.0     57.56      62.53       0.802      0.569      0.65           -          -          -        -          1.09       -          -          -          0.937     -
106 H1171TS071_1       071s    RaptorX-Multimer     0.703    0.706    -        -        -         -        -        -        -        55.2     65.60      52.76       0.806      0.476      0.57           -          -          -        -          1.71       -          -          -          0.938     -
107 H1171TS367_2       367     MULTICOM             0.703    0.728    -        -        -         -        -        -        -        59.0     57.56      62.53       0.802      0.569      0.65           -          -          -        -          1.09       -          -          -          0.937     -
108 H1171TS298_3       298s    MUFold               0.702    0.716    -        -        -         -        -        -        -        55.4     56.81      56.58       0.802      0.517      0.62           -          -          -        -          1.84       -          -          -          0.938     -
109 H1171TS360_4       360     MUFold_H             0.702    0.711    -        -        -         -        -        -        -        54.9     60.87      53.62       0.801      0.493      0.61           -          -          -        -          1.93       -          -          -          0.940     -
110 H1171TS291_1       291     Kozakov-Vajda        0.702    0.742    -        -        -         -        -        -        -        60.1     56.61      65.54       0.809      0.565      0.60           -          -          -        -          1.57       -          -          -          0.931     -
111 H1171TS439_2       439     Yang                 0.701    0.705    -        -        -         -        -        -        -        52.5     64.70      48.30       0.775      0.468      0.55           -          -          -        -          1.95       -          -          -          0.942     -
112 H1171TS229_2       229s    Yang-Server          0.701    0.705    -        -        -         -        -        -        -        52.5     64.70      48.30       0.775      0.468      0.55           -          -          -        -          1.95       -          -          -          0.942     -
113 H1171TS298_2       298s    MUFold               0.701    0.713    -        -        -         -        -        -        -        56.0     57.44      57.03       0.800      0.515      0.61           -          -          -        -          1.93       -          -          -          0.938     -
114 H1171TS350_1       350     ClusPro              0.701    0.742    -        -        -         -        -        -        -        60.7     55.96      67.67       0.808      0.571      0.61           -          -          -        -          1.57       -          -          -          0.931     -
115 H1171TS350_2       350     ClusPro              0.700    0.737    -        -        -         -        -        -        -        57.8     53.95      64.48       0.811      0.562      0.60           -          -          -        -          1.53       -          -          -          0.929     -
116 H1171TS444_4       444     CoDock               0.700    0.712    -        -        -         -        -        -        -        54.0     56.84      53.42       0.777      0.504      0.60           -          -          -        -          1.74       -          -          -          0.936     -
117 H1171TS291_2       291     Kozakov-Vajda        0.700    0.737    -        -        -         -        -        -        -        57.3     53.69      63.19       0.812      0.559      0.60           -          -          -        -          1.52       -          -          -          0.929     -
118 H1171TS086_3       086s    MULTICOM_qa          0.699    0.712    -        -        -         -        -        -        -        54.4     56.21      56.38       0.805      0.500      0.60           -          -          -        -          1.94       -          -          -          0.941     -
119 H1171TS158_3       158s    MULTICOM_deep        0.699    0.712    -        -        -         -        -        -        -        54.4     56.21      56.38       0.805      0.500      0.60           -          -          -        -          1.94       -          -          -          0.941     -
120 H1171TS493_2       493     Shen-CAPRI           0.698    0.719    -        -        -         -        -        -        -        56.2     54.56      61.27       0.779      0.564      0.65           -          -          -        -          1.92       -          -          -          0.931     -
121 H1171TS462_2       462s    MultiFOLD            0.698    0.723    -        -        -         -        -        -        -        59.7     55.33      67.86       0.796      0.492      0.62           -          -          -        -          1.46       -          -          -          0.524     -
122 H1171TS125_1       125s    UltraFold_Server     0.697    0.700    -        -        -         -        -        -        -        55.7     62.18      51.48       0.803      0.466      0.57           -          -          -        -          1.78       -          -          -          0.937     -
123 H1171TS399_1       399     BeijingAIProtein     0.697    0.700    -        -        -         -        -        -        -        55.7     62.18      51.48       0.803      0.466      0.57           -          -          -        -          1.78       -          -          -          0.937     -
124 H1171TS054_1       054     UltraFold            0.697    0.700    -        -        -         -        -        -        -        55.7     62.18      51.48       0.803      0.466      0.57           -          -          -        -          1.78       -          -          -          0.937     -
125 H1171TS131_3       131s    Kiharalab_Server     0.697    0.713    -        -        -         -        -        -        -        53.7     53.82      56.60       0.806      0.470      0.59           -          -          -        -          1.96       -          -          -          0.926     -
126 H1171TS367_1       367     MULTICOM             0.695    0.708    -        -        -         -        -        -        -        53.9     54.75      56.16       0.803      0.498      0.60           -          -          -        -          1.95       -          -          -          0.940     -
127 H1171TS158_1       158s    MULTICOM_deep        0.695    0.708    -        -        -         -        -        -        -        53.9     54.75      56.16       0.803      0.498      0.60           -          -          -        -          1.95       -          -          -          0.940     -
128 H1171TS003_1       003     MULTICOM_human       0.695    0.708    -        -        -         -        -        -        -        53.9     54.75      56.16       0.803      0.498      0.60           -          -          -        -          1.95       -          -          -          0.940     -
129 H1171TS086_1       086s    MULTICOM_qa          0.695    0.708    -        -        -         -        -        -        -        53.9     54.75      56.16       0.803      0.498      0.60           -          -          -        -          1.95       -          -          -          0.940     -
130 H1171TS446_3       446s    ColabFold            0.693    0.715    -        -        -         -        -        -        -        56.1     57.14      57.86       0.802      0.464      0.55           -          -          -        -          1.66       -          -          -          0.916     -
131 H1171TS461_3       461     colabfold_human      0.693    0.715    -        -        -         -        -        -        -        56.1     57.14      57.86       0.802      0.464      0.55           -          -          -        -          1.66       -          -          -          0.916     -
132 H1171TS119_1       119     Kiharalab            0.692    0.726    -        -        -         -        -        -        -        59.6     55.12      67.46       0.807      0.568      0.63           -          -          -        -          1.44       -          -          -          0.929     -
133 H1171TS462_4       462s    MultiFOLD            0.691    0.711    -        -        -         -        -        -        -        52.9     59.44      49.13       0.795      0.438      0.53           -          -          -        -          1.65       -          -          -          0.917     -
134 H1171TS185_3       185     BAKER                0.690    0.704    -        -        -         -        -        -        -        57.5     60.39      56.16       0.790      0.547      0.60           -          -          -        -          0.90       -          -          -          0.935     -
135 H1171TS398_2       398     ChaePred             0.690    0.697    -        -        -         -        -        -        -        54.4     53.46      57.86       0.802      0.491      0.63           -          -          -        -          1.95       -          -          -          0.933     -
136 H1171TS054_3       054     UltraFold            0.690    0.709    -        -        -         -        -        -        -        55.8     59.34      55.11       0.802      0.508      0.59           -          -          -        -          1.70       -          -          -          0.934     -
137 H1171TS399_3       399     BeijingAIProtein     0.690    0.709    -        -        -         -        -        -        -        55.8     59.34      55.11       0.802      0.508      0.59           -          -          -        -          1.70       -          -          -          0.934     -
138 H1171TS125_3       125s    UltraFold_Server     0.690    0.709    -        -        -         -        -        -        -        55.8     59.34      55.11       0.802      0.508      0.59           -          -          -        -          1.70       -          -          -          0.934     -
139 H1171TS462_1       462s    MultiFOLD            0.689    0.732    -        -        -         -        -        -        -        61.9     59.62      66.80       0.810      0.547      0.62           -          -          -        -          1.50       -          -          -          0.932     -
140 H1171TS119_2       119     Kiharalab            0.689    0.725    -        -        -         -        -        -        -        61.4     57.41      69.79       0.807      0.571      0.63           -          -          -        -          1.44       -          -          -          0.928     -
141 H1171TS374_4       374     Zheng                0.687    0.695    -        -        -         -        -        -        -        53.9     62.18      53.20       0.801      0.479      0.56           -          -          -        -          1.88       -          -          -          0.939     -
142 H1171TS257_1       257     WL_team              0.686    0.713    -        -        -         -        -        -        -        56.4     50.62      65.97       0.732      0.550      0.63           -          -          -        -          1.45       -          -          -          0.936     -
143 H1171TS494_3       494     Venclovas            0.685    0.701    -        -        -         -        -        -        -        54.0     62.64      52.13       0.794      0.479      0.61           -          -          -        -          2.04       -          -          -          0.941     -
144 H1171TS461_4       461     colabfold_human      0.678    0.696    -        -        -         -        -        -        -        55.5     56.75      56.81       0.784      0.450      0.58           -          -          -        -          1.76       -          -          -          0.916     -
145 H1171TS158_5       158s    MULTICOM_deep        0.678    0.688    -        -        -         -        -        -        -        52.2     51.88      55.32       0.803      0.449      0.59           -          -          -        -          1.97       -          -          -          0.916     -
146 H1171TS298_1       298s    MUFold               0.678    0.692    -        -        -         -        -        -        -        53.4     52.77      56.37       0.805      0.459      0.59           -          -          -        -          1.93       -          -          -          0.936     -
147 H1171TS086_5       086s    MULTICOM_qa          0.678    0.688    -        -        -         -        -        -        -        52.2     51.88      55.32       0.803      0.449      0.59           -          -          -        -          1.97       -          -          -          0.916     -
148 H1171TS446_4       446s    ColabFold            0.678    0.696    -        -        -         -        -        -        -        55.5     56.75      56.81       0.784      0.450      0.58           -          -          -        -          1.76       -          -          -          0.916     -
149 H1171TS304_5       304     Manifold-X           0.677    0.679    -        -        -         -        -        -        -        58.4     73.29      49.17       0.792      0.501      0.59           -          -          -        -          1.11       -          -          -          0.912     -
